Date,City,Temperature_C,Humidity_%,Rainfall_mm,Wind_Speed_kmh,Pressure_hPa,Weather_Condition
2024-11-24,Bangalore,19.1,56.6,0.0,6.2,990.1,Partly Cloudy
2024-11-25,Bangalore,21.2,48.9,0.0,11.7,1013.3,Clear
2024-11-26,Bangalore,15.0,55.2,0.0,5.2,1015.1,Partly Cloudy
2024-11-27,Bangalore,26.0,62.6,0.0,8.2,1004.7,Clear
2024-11-28,Bangalore,18.3,75.6,0.0,3.9,989.6,Clear
2024-11-29,Bangalore,22.2,69.2,4.5,0.6,1014.3,Cloudy
2024-11-30,Bangalore,17.5,82.2,0.0,3.2,1008.9,Cloudy
2024-12-01,Bangalore,16.2,61.3,0.0,5.8,1024.5,Partly Cloudy
2024-12-02,Bangalore,16.0,58.7,0.0,8.2,1004.7,Clear
2024-12-03,Bangalore,22.0,70.2,0.0,3.1,1021.2,Clear
2024-12-04,Bangalore,21.9,61.3,0.0,8.6,1005.3,Partly Cloudy
2024-12-05,Bangalore,18.2,60.7,0.0,3.3,1030.6,Partly Cloudy
2024-12-06,Bangalore,24.0,72.0,0.0,1.5,1020.1,Clear
2024-12-07,Bangalore,23.3,74.0,0.0,6.3,1026.7,Partly Cloudy
2024-12-08,Bangalore,19.1,68.7,0.0,8.8,999.8,Clear
2024-12-09,Bangalore,20.3,58.2,0.0,0.1,1021.4,Clear
2024-12-10,Bangalore,24.2,67.5,0.0,3.6,996.7,Partly Cloudy
2024-12-11,Bangalore,22.7,53.8,0.0,2.6,1007.3,Clear
2024-12-12,Bangalore,16.1,74.5,0.0,8.3,1011.2,Clear
2024-12-13,Bangalore,24.1,42.0,0.0,5.7,999.3,Clear
2024-12-14,Bangalore,16.9,67.2,0.0,7.9,1027.5,Partly Cloudy
2024-12-15,Bangalore,22.8,54.5,0.0,7.6,1014.7,Clear
2024-12-16,Bangalore,21.3,56.1,4.0,7.5,1021.5,Cloudy
2024-12-17,Bangalore,16.1,50.0,0.0,13.6,1002.0,Partly Cloudy
2024-12-18,Bangalore,20.3,50.6,0.0,6.4,992.6,Clear
2024-12-19,Bangalore,23.1,74.5,0.0,3.7,1006.6,Partly Cloudy
2024-12-20,Bangalore,21.4,63.8,0.0,5.3,1028.5,Partly Cloudy
2024-12-21,Bangalore,22.2,67.5,0.0,6.8,1019.7,Clear
2024-12-22,Bangalore,21.5,61.9,0.0,10.4,1028.9,Clear
2024-12-23,Bangalore,19.0,54.9,0.0,5.7,1030.6,Partly Cloudy
2024-12-24,Bangalore,21.3,68.4,0.0,9.3,1015.5,Partly Cloudy
2024-12-25,Bangalore,22.0,69.9,0.0,2.3,1027.2,Clear
2024-12-26,Bangalore,23.4,56.8,0.0,8.3,1013.1,Partly Cloudy
2024-12-27,Bangalore,24.2,68.2,0.0,0.4,1026.8,Clear
2024-12-28,Bangalore,18.3,61.3,0.0,5.4,1012.9,Partly Cloudy
2024-12-29,Bangalore,22.1,43.4,0.0,6.8,1017.1,Partly Cloudy
2024-12-30,Bangalore,23.6,55.0,0.0,5.1,1010.4,Clear
2024-01-01,Chennai,31.4,71.9,0.0,10.6,984.4,Clear
2024-01-02,Chennai,30.7,77.3,0.0,12.1,1005.9,Clear
2024-01-03,Chennai,29.1,86.0,0.0,8.9,1025.9,Cloudy
2024-01-04,Chennai,31.5,86.1,0.0,5.9,1009.7,Cloudy
2024-01-05,Chennai,33.5,77.2,0.0,11.2,1015.6,Partly Cloudy
2024-01-06,Chennai,27.7,84.6,0.0,10.6,1013.4,Foggy
2024-01-07,Chennai,26.9,100.0,0.0,1.8,1011.0,Foggy
2024-01-08,Chennai,35.8,93.6,0.0,12.8,1015.8,Cloudy
2024-01-09,Chennai,29.1,77.9,0.0,7.8,1031.2,Clear
2024-01-10,Chennai,32.7,72.2,0.0,11.2,1008.1,Partly Cloudy
2024-01-11,Chennai,32.2,76.7,0.0,12.9,1006.5,Clear
2024-01-12,Chennai,24.7,72.6,0.0,15.7,1017.4,Clear
2024-01-13,Chennai,35.3,80.9,0.0,7.7,996.8,Foggy
2024-01-14,Chennai,29.7,76.0,0.0,12.4,1021.8,Clear
2024-01-15,Chennai,28.6,100.0,0.0,11.7,1024.5,Cloudy
2024-01-16,Chennai,30.1,79.7,0.0,6.9,1022.9,Clear
2024-01-17,Chennai,27.8,71.9,0.0,12.3,997.3,Clear
2024-01-18,Chennai,29.2,66.9,0.0,5.1,1024.1,Clear
2024-01-19,Chennai,30.3,74.2,0.0,14.6,1025.5,Partly Cloudy
2024-01-20,Chennai,28.2,70.1,0.0,11.4,1015.5,Clear
2024-01-21,Chennai,27.6,87.8,0.0,15.6,1047.7,Cloudy
2024-01-22,Chennai,34.1,79.9,0.0,9.9,992.1,Clear
2024-01-23,Chennai,28.6,57.0,0.0,10.1,988.6,Partly Cloudy
2024-01-24,Chennai,37.5,77.2,0.0,13.9,992.7,Clear
2024-01-25,Chennai,31.2,89.3,0.0,12.3,1020.6,Cloudy
2024-01-26,Chennai,30.2,68.8,0.0,10.3,1020.3,Clear
2024-01-27,Chennai,34.9,53.1,0.0,8.0,1009.0,Clear
2024-01-28,Chennai,30.4,80.2,0.0,15.6,999.0,Cloudy
2024-01-29,Chennai,35.7,80.9,0.0,6.6,1001.1,Cloudy
2024-01-30,Chennai,35.9,70.4,0.0,5.8,986.1,Partly Cloudy
2024-01-31,Chennai,32.2,69.6,0.6,10.5,1004.6,Cloudy
2024-02-01,Chennai,30.6,65.7,0.0,9.1,1010.8,Clear
2024-02-02,Chennai,38.0,75.4,0.0,13.6,1024.9,Partly Cloudy
2024-02-03,Chennai,26.4,79.0,0.0,14.6,1035.8,Partly Cloudy
2024-02-04,Chennai,35.7,69.7,0.0,11.1,988.8,Partly Cloudy
2024-02-05,Chennai,34.3,60.7,0.0,12.1,1043.4,Partly Cloudy
2024-02-06,Chennai,37.2,52.2,0.0,10.2,1016.8,Clear
2024-02-07,Chennai,37.0,75.9,0.0,7.5,1012.2,Clear
2024-02-08,Chennai,36.6,87.9,0.0,13.4,1010.6,Cloudy
2024-02-09,Chennai,28.1,69.7,0.0,11.2,1016.6,Clear
2024-02-10,Chennai,34.3,81.1,0.0,10.9,1015.7,Foggy
2024-02-11,Chennai,33.8,73.3,0.0,15.2,1015.9,Clear
2024-02-12,Chennai,31.9,81.1,0.0,7.5,1014.0,Cloudy
2024-02-13,Chennai,31.6,77.8,0.0,6.2,1016.2,Clear
2024-02-14,Chennai,35.5,73.6,0.0,11.6,1021.7,Partly Cloudy
2024-02-15,Chennai,34.7,90.8,0.0,10.1,1046.0,Cloudy
2024-02-16,Chennai,35.0,59.3,0.0,8.2,1023.2,Partly Cloudy
2024-02-17,Chennai,35.5,64.1,4.0,14.6,1011.3,Cloudy
2024-02-18,Chennai,37.3,88.6,0.0,11.5,1001.0,Cloudy
2024-02-19,Chennai,38.0,78.3,4.2,9.7,1006.5,Cloudy
2024-02-20,Chennai,30.2,79.5,0.0,4.7,1026.8,Partly Cloudy
2024-02-21,Chennai,31.2,83.9,0.0,10.1,1007.2,Cloudy
2024-02-22,Chennai,38.0,70.9,0.0,18.6,1018.2,Partly Cloudy
2024-02-23,Chennai,31.0,86.4,0.0,8.9,1033.5,Cloudy
2024-02-24,Chennai,32.5,75.5,0.0,10.6,1018.3,Clear
2024-02-25,Chennai,35.6,71.8,0.0,8.1,1008.8,Partly Cloudy
2024-02-26,Chennai,38.0,80.6,0.0,8.7,1020.3,Cloudy
2024-02-27,Chennai,32.7,61.1,0.0,3.5,1020.2,Clear
2024-02-28,Chennai,38.0,75.0,13.0,11.9,1021.9,Rainy
2024-02-29,Chennai,32.2,48.9,8.4,8.5,1006.8,Cloudy
2024-03-01,Chennai,35.7,69.4,0.0,10.6,1028.7,Clear
2024-03-02,Chennai,38.0,66.9,0.0,10.8,1009.9,Clear
2024-03-03,Chennai,37.3,57.9,0.0,11.8,1010.4,Partly Cloudy
2024-03-04,Chennai,32.2,95.3,0.6,12.8,1036.0,Cloudy
2024-03-05,Chennai,38.0,72.8,0.0,6.8,1004.2,Clear
2024-03-06,Chennai,38.0,76.6,0.0,11.7,1030.5,Partly Cloudy
2024-03-07,Chennai,36.5,88.3,0.0,9.3,1022.2,Cloudy
2024-03-08,Chennai,38.0,84.1,0.0,3.4,998.2,Foggy
2024-03-09,Chennai,29.0,89.4,0.0,8.8,1008.0,Cloudy
2024-03-10,Chennai,37.5,72.6,0.0,7.3,1002.4,Clear
2024-03-11,Chennai,32.3,68.7,0.0,12.4,994.1,Clear
2024-03-12,Chennai,32.0,92.9,0.0,8.5,1013.0,Foggy
2024-03-13,Chennai,34.2,85.6,0.0,10.2,1021.6,Cloudy
2024-03-14,Chennai,35.7,71.3,0.0,9.6,1006.5,Partly Cloudy
2024-03-15,Chennai,32.5,78.1,0.0,4.2,1017.0,Clear
2024-03-16,Chennai,38.0,53.9,0.0,11.6,1020.1,Clear
2024-03-17,Chennai,35.4,87.5,0.0,10.7,1029.8,Cloudy
2024-03-18,Chennai,38.0,71.6,0.0,10.1,1004.7,Partly Cloudy
2024-03-19,Chennai,38.0,72.8,0.0,13.1,1016.1,Clear
2024-03-20,Chennai,29.7,60.8,0.0,16.1,1020.2,Partly Cloudy
2024-03-21,Chennai,35.9,73.1,0.0,6.5,1008.6,Partly Cloudy
2024-03-22,Chennai,33.4,76.0,0.0,7.9,1035.9,Partly Cloudy
2024-03-23,Chennai,38.0,77.6,0.0,10.4,1013.0,Partly Cloudy
2024-03-24,Chennai,37.5,65.1,0.0,9.6,1012.9,Clear
2024-03-25,Chennai,38.0,53.5,0.0,4.8,1017.0,Clear
2024-03-26,Chennai,38.0,73.8,0.0,11.5,1013.1,Clear
2024-03-27,Chennai,36.6,72.7,0.0,11.7,1033.4,Partly Cloudy
2024-03-28,Chennai,36.4,70.2,31.9,13.3,1017.5,Thunderstorm
2024-03-29,Chennai,38.0,72.9,0.0,9.4,1007.7,Partly Cloudy
2024-03-30,Chennai,37.4,86.0,0.0,8.1,1017.2,Foggy
2024-03-31,Chennai,32.0,87.8,0.0,7.7,1034.9,Cloudy
2024-04-01,Chennai,37.6,87.4,0.0,11.4,1019.3,Cloudy
2024-04-02,Chennai,33.8,73.2,0.0,5.4,1012.9,Clear
2024-04-03,Chennai,36.6,94.2,0.0,10.4,1018.6,Cloudy
2024-04-04,Chennai,35.9,67.9,0.0,9.8,1016.7,Clear
2024-04-05,Chennai,38.0,71.7,0.0,5.9,1012.2,Clear
2024-04-06,Chennai,36.2,86.6,0.0,11.8,1015.0,Cloudy
2024-04-07,Chennai,33.5,71.1,0.0,12.4,1026.9,Clear
2024-04-08,Chennai,36.0,70.8,0.0,4.2,1013.8,Partly Cloudy
2024-04-09,Chennai,36.7,76.1,0.0,11.3,1019.4,Clear
2024-04-10,Chennai,37.9,66.4,0.0,8.1,1021.2,Clear
2024-04-11,Chennai,35.4,81.3,0.0,11.6,1007.4,Foggy
2024-04-12,Chennai,36.6,70.4,0.0,10.4,986.0,Clear
2024-04-13,Chennai,38.0,76.4,0.0,11.1,1018.3,Partly Cloudy
2024-04-14,Chennai,31.3,69.0,0.0,8.8,1013.3,Clear
2024-04-15,Chennai,38.0,81.7,0.0,8.0,997.4,Foggy
2024-04-16,Chennai,37.8,67.7,0.0,9.6,1033.8,Clear
2024-04-17,Chennai,33.4,65.5,0.0,16.2,1021.1,Clear
2024-04-18,Chennai,37.5,84.2,0.0,8.4,1003.9,Foggy
2024-04-19,Chennai,38.0,82.0,0.0,10.5,1012.5,Cloudy
2024-04-20,Chennai,38.0,74.5,0.0,12.9,1004.8,Clear
2024-04-21,Chennai,36.9,72.1,0.0,12.9,1024.2,Clear
2024-04-22,Chennai,36.4,83.0,0.0,10.0,1026.1,Cloudy
2024-04-23,Chennai,35.9,81.9,0.0,10.7,1019.8,Cloudy
2024-04-24,Chennai,35.1,73.8,0.0,11.6,989.0,Clear
2024-04-25,Chennai,36.9,55.3,0.0,4.5,1016.3,Partly Cloudy
2024-04-26,Chennai,36.9,60.6,0.0,6.0,1004.8,Partly Cloudy
2024-04-27,Chennai,38.0,81.8,0.0,10.3,1003.5,Cloudy
2024-04-28,Chennai,35.0,77.7,0.0,5.5,1014.9,Partly Cloudy
2024-04-29,Chennai,38.0,73.5,0.0,8.6,1016.3,Clear
2024-04-30,Chennai,35.0,70.0,0.0,12.1,1000.7,Partly Cloudy
2024-05-01,Chennai,31.8,93.8,0.0,3.9,1007.3,Cloudy
2024-05-02,Chennai,38.0,80.0,0.0,8.0,1010.1,Cloudy
2024-05-03,Chennai,32.4,79.6,0.0,16.1,1014.5,Clear
2024-05-04,Chennai,33.0,95.2,0.0,9.3,1009.0,Foggy
2024-05-05,Chennai,36.5,68.3,0.0,8.0,1031.7,Clear
2024-05-06,Chennai,34.3,93.8,0.0,12.7,1007.8,Cloudy
2024-05-07,Chennai,37.5,88.0,0.0,14.2,1010.3,Cloudy
2024-05-08,Chennai,32.6,84.0,0.0,10.8,1014.5,Cloudy
2024-05-09,Chennai,33.4,69.8,0.0,6.2,1007.6,Partly Cloudy
2024-05-10,Chennai,30.7,88.4,0.0,11.5,1013.2,Cloudy
2024-05-11,Chennai,38.0,92.1,4.0,10.3,1020.7,Cloudy
2024-05-12,Chennai,30.2,87.1,0.0,9.4,1010.6,Cloudy
2024-05-13,Chennai,37.9,84.6,0.0,12.5,1016.7,Cloudy
2024-05-14,Chennai,34.3,60.1,0.0,10.4,1009.2,Clear
2024-05-15,Chennai,37.8,82.6,0.0,7.5,1017.5,Cloudy
2024-05-16,Chennai,32.2,96.2,0.0,9.1,1028.3,Cloudy
2024-05-17,Chennai,35.4,99.0,0.0,10.8,1007.7,Foggy
2024-05-18,Chennai,37.2,85.3,0.0,13.9,1020.4,Cloudy
2024-05-19,Chennai,32.1,88.3,0.0,5.0,991.6,Foggy
2024-05-20,Chennai,30.0,99.3,0.0,16.3,1015.2,Foggy
2024-05-21,Chennai,38.0,80.9,0.0,8.7,1014.5,Cloudy
2024-05-22,Chennai,36.2,100.0,0.0,7.1,1000.8,Cloudy
2024-05-23,Chennai,28.4,78.8,0.0,8.5,1016.6,Clear
2024-05-24,Chennai,36.0,83.0,0.0,11.8,1005.2,Cloudy
2024-05-25,Chennai,34.8,89.1,0.0,8.0,1010.6,Cloudy
2024-05-26,Chennai,32.1,86.3,0.0,10.1,1006.8,Foggy
2024-05-27,Chennai,34.7,83.2,0.0,16.0,1012.0,Cloudy
2024-05-28,Chennai,36.0,91.8,6.6,13.6,1023.8,Cloudy
2024-05-29,Chennai,33.2,89.5,0.0,15.0,1013.6,Cloudy
2024-05-30,Chennai,28.4,100.0,9.3,7.4,990.7,Cloudy
2024-05-31,Chennai,30.4,96.6,0.0,18.1,1029.1,Foggy
2024-06-01,Chennai,30.6,99.2,6.1,9.1,1027.8,Cloudy
2024-06-02,Chennai,33.9,93.5,0.0,15.0,1020.0,Cloudy
2024-06-03,Chennai,31.9,72.5,0.0,8.4,1015.9,Clear
2024-06-04,Chennai,30.8,83.0,0.0,7.4,997.0,Cloudy
2024-06-05,Chennai,31.5,75.7,0.0,8.7,1000.1,Clear
2024-06-06,Chennai,35.1,73.6,0.0,11.0,1022.0,Partly Cloudy
2024-06-07,Chennai,22.1,97.3,0.0,11.3,995.6,Foggy
2024-06-08,Chennai,31.2,98.8,10.5,12.4,1026.4,Rainy
2024-06-09,Chennai,34.0,93.3,3.5,7.8,1019.8,Cloudy
2024-06-10,Chennai,31.2,86.4,0.9,9.2,1000.1,Cloudy
2024-06-11,Chennai,33.7,100.0,7.3,9.0,1000.1,Cloudy
2024-06-12,Chennai,34.7,96.8,0.0,7.8,1006.3,Cloudy
2024-06-13,Chennai,29.2,84.5,0.0,11.0,1004.9,Cloudy
2024-06-14,Chennai,34.2,71.5,0.0,9.5,1010.5,Clear
2024-06-15,Chennai,34.3,91.7,16.4,8.9,1009.5,Rainy
2024-06-16,Chennai,32.6,80.1,0.0,4.7,1034.2,Cloudy
2024-06-17,Chennai,30.6,98.9,0.0,9.7,1023.8,Cloudy
2024-06-18,Chennai,29.6,100.0,0.0,2.5,1032.3,Cloudy
2024-06-19,Chennai,29.0,67.0,0.0,11.9,1005.4,Partly Cloudy
2024-06-20,Chennai,30.0,96.8,6.9,9.5,1026.4,Cloudy
2024-06-21,Chennai,30.5,92.5,0.0,10.8,1012.5,Cloudy
2024-06-22,Chennai,28.7,92.5,0.0,9.2,1027.9,Cloudy
2024-06-23,Chennai,27.5,90.4,0.0,12.7,1020.0,Cloudy
2024-06-24,Chennai,27.5,92.3,0.0,9.2,1019.0,Cloudy
2024-06-25,Chennai,26.0,98.8,0.0,7.0,994.4,Cloudy
2024-06-26,Chennai,31.0,94.0,11.0,10.8,1013.9,Rainy
2024-06-27,Chennai,27.0,73.7,0.0,9.7,992.8,Partly Cloudy
2024-06-28,Chennai,29.2,91.5,9.1,8.7,1015.6,Cloudy
2024-06-29,Chennai,26.9,90.8,1.3,7.3,1022.3,Cloudy
2024-06-30,Chennai,29.1,93.8,0.0,8.8,1006.5,Cloudy
2024-07-01,Chennai,30.7,100.0,6.7,9.6,1021.8,Cloudy
2024-07-02,Chennai,31.0,100.0,3.0,11.4,1026.1,Cloudy
2024-07-03,Chennai,27.8,100.0,2.7,3.7,1011.7,Cloudy
2024-07-04,Chennai,32.5,86.3,0.7,8.4,1018.4,Cloudy
2024-07-05,Chennai,30.7,86.6,0.0,11.4,1016.5,Cloudy
2024-07-06,Chennai,27.1,81.1,0.1,9.9,1004.8,Cloudy
2024-07-07,Chennai,26.7,74.2,0.0,10.9,987.7,Clear
2024-07-08,Chennai,27.0,100.0,0.0,5.9,1002.4,Cloudy
2024-07-09,Chennai,28.6,96.5,14.7,5.3,1034.2,Rainy
2024-07-10,Chennai,29.1,86.0,12.2,9.7,1011.0,Rainy
2024-07-11,Chennai,26.7,80.8,0.0,8.6,1019.4,Cloudy
2024-07-12,Chennai,28.9,97.0,0.0,6.3,1018.2,Cloudy
2024-07-13,Chennai,26.7,84.2,0.0,8.1,1022.7,Cloudy
2024-07-14,Chennai,29.2,77.9,0.0,8.2,1039.8,Clear
2024-07-15,Chennai,30.3,91.7,14.7,7.8,994.2,Rainy
2024-07-16,Chennai,26.5,76.0,5.7,6.2,1015.7,Cloudy
2024-07-17,Chennai,28.3,83.6,0.0,9.1,1006.8,Cloudy
2024-07-18,Chennai,22.0,85.5,0.0,15.0,1024.4,Cloudy
2024-07-19,Chennai,31.0,100.0,0.0,10.3,1012.3,Foggy
2024-07-20,Chennai,26.3,100.0,0.0,8.1,1012.8,Cloudy
2024-07-21,Chennai,26.9,90.7,0.0,8.3,1024.0,Cloudy
2024-07-22,Chennai,23.3,94.1,0.9,5.6,1007.4,Cloudy
2024-07-23,Chennai,26.9,99.4,0.0,11.9,1021.2,Cloudy
2024-07-24,Chennai,25.6,100.0,0.0,10.3,1006.3,Foggy
2024-07-25,Chennai,25.6,100.0,9.3,9.0,1009.8,Cloudy
2024-07-26,Chennai,25.9,80.2,0.0,11.0,1001.6,Cloudy
2024-07-27,Chennai,22.5,76.8,0.0,8.4,1028.2,Clear
2024-07-28,Chennai,25.7,84.9,0.0,11.9,1015.3,Foggy
2024-07-29,Chennai,29.4,74.6,9.2,13.2,1005.5,Cloudy
2024-07-30,Chennai,22.0,92.7,0.0,9.2,986.7,Cloudy
2024-07-31,Chennai,23.5,77.3,16.0,4.4,1027.1,Thunderstorm
2024-08-01,Chennai,31.4,79.4,0.0,14.1,1010.0,Partly Cloudy
2024-08-02,Chennai,28.8,81.0,1.8,8.4,989.5,Cloudy
2024-08-03,Chennai,28.6,86.2,0.0,7.5,1013.5,Cloudy
2024-08-04,Chennai,29.5,89.8,1.4,17.1,1013.1,Cloudy
2024-08-05,Chennai,28.9,100.0,14.3,4.5,1010.2,Rainy
2024-08-06,Chennai,22.0,100.0,0.0,15.0,1021.6,Foggy
2024-08-07,Chennai,27.7,88.7,0.4,6.6,1020.2,Cloudy
2024-08-08,Chennai,24.6,87.9,0.0,14.9,1039.7,Cloudy
2024-08-09,Chennai,24.4,85.1,0.0,6.3,1032.0,Cloudy
2024-08-10,Chennai,22.0,68.7,0.0,12.1,1015.0,Clear
2024-08-11,Chennai,22.9,86.1,0.0,11.7,1013.3,Cloudy
2024-08-12,Chennai,26.8,92.7,3.8,9.5,1005.6,Cloudy
2024-08-13,Chennai,27.0,84.4,0.0,7.3,1014.7,Foggy
2024-08-14,Chennai,22.0,96.2,1.3,11.5,1005.0,Cloudy
2024-08-15,Chennai,28.3,85.5,0.0,11.4,1026.1,Cloudy
2024-08-16,Chennai,24.3,85.9,13.7,11.2,1013.1,Rainy
2024-08-17,Chennai,26.3,84.8,0.0,11.6,1012.2,Cloudy
2024-08-18,Chennai,22.0,92.9,3.9,12.6,1011.1,Cloudy
2024-08-19,Chennai,25.3,100.0,0.0,8.7,1028.5,Cloudy
2024-08-20,Chennai,22.0,98.9,0.0,8.3,1003.4,Cloudy
2024-08-21,Chennai,22.7,76.7,5.2,9.8,1005.2,Cloudy
2024-08-22,Chennai,28.2,96.9,2.5,9.3,1013.7,Cloudy
2024-08-23,Chennai,24.6,81.7,2.8,10.6,1013.5,Cloudy
2024-08-24,Chennai,25.3,74.8,0.0,7.3,1009.8,Clear
2024-08-25,Chennai,22.2,95.9,21.1,12.7,1011.4,Rainy
2024-08-26,Chennai,25.5,93.9,0.0,11.5,1019.8,Cloudy
2024-08-27,Chennai,24.0,92.9,0.0,9.2,1024.9,Cloudy
2024-08-28,Chennai,22.0,100.0,0.0,6.0,1024.4,Cloudy
2024-08-29,Chennai,22.0,83.8,20.8,10.9,1005.9,Rainy
2024-08-30,Chennai,22.0,77.0,0.0,9.2,1023.3,Partly Cloudy
2024-08-31,Chennai,25.0,100.0,16.4,9.6,1019.2,Thunderstorm
2024-09-01,Chennai,22.0,83.4,0.0,13.5,1012.5,Cloudy
2024-09-02,Chennai,29.5,99.9,27.6,3.7,1012.0,Rainy
2024-09-03,Chennai,23.9,97.9,3.4,8.2,1017.3,Cloudy
2024-09-04,Chennai,22.0,90.1,0.0,12.8,1014.3,Cloudy
2024-09-05,Chennai,22.0,79.0,0.0,12.5,1020.7,Clear
2024-09-06,Chennai,22.0,76.5,0.0,12.1,1009.1,Clear
2024-09-07,Chennai,22.0,90.2,0.0,5.4,1017.8,Cloudy
2024-09-08,Chennai,25.9,81.4,16.4,9.0,1021.5,Rainy
2024-09-09,Chennai,28.8,90.9,0.0,13.0,1005.8,Cloudy
2024-09-10,Chennai,26.8,88.4,17.3,11.0,997.0,Rainy
2024-09-11,Chennai,22.0,80.6,17.9,11.5,1034.3,Thunderstorm
2024-09-12,Chennai,23.5,85.8,13.7,10.2,1008.6,Rainy
2024-09-13,Chennai,22.0,79.9,0.0,9.6,1027.5,Clear
2024-09-14,Chennai,22.5,94.9,0.0,8.2,996.3,Cloudy
2024-09-15,Chennai,22.3,94.6,2.6,11.4,1004.7,Cloudy
2024-09-16,Chennai,22.0,77.1,0.0,10.8,1026.0,Clear
2024-09-17,Chennai,29.6,83.0,10.3,10.1,1009.2,Rainy
2024-09-18,Chennai,23.8,100.0,0.0,7.9,1008.4,Cloudy
2024-09-19,Chennai,22.0,80.4,0.0,10.3,1023.7,Foggy
2024-09-20,Chennai,30.6,87.5,0.0,10.2,1037.0,Cloudy
2024-09-21,Chennai,22.0,79.8,0.0,11.5,1009.6,Partly Cloudy
2024-09-22,Chennai,22.0,91.4,0.0,12.7,1020.1,Cloudy
2024-09-23,Chennai,23.6,99.8,1.7,8.6,1000.0,Cloudy
2024-09-24,Chennai,23.9,91.5,3.1,14.4,1020.6,Cloudy
2024-09-25,Chennai,24.5,100.0,0.0,12.0,1028.1,Cloudy
2024-09-26,Chennai,22.4,92.4,0.0,8.1,1000.5,Cloudy
2024-09-27,Chennai,24.4,89.5,0.0,16.8,1011.8,Cloudy
2024-09-28,Chennai,22.0,93.5,24.0,6.0,1023.6,Rainy
2024-09-29,Chennai,22.0,88.1,11.8,9.8,1002.5,Rainy
2024-09-30,Chennai,22.0,93.8,11.2,7.8,1004.7,Rainy
2024-10-01,Chennai,22.1,70.8,0.0,9.1,1032.1,Partly Cloudy
2024-10-02,Chennai,22.0,83.4,0.0,5.7,989.4,Cloudy
2024-10-03,Chennai,24.6,72.7,0.0,11.4,997.3,Partly Cloudy
2024-10-04,Chennai,22.0,69.5,0.0,12.8,1007.1,Clear
2024-10-05,Chennai,22.0,71.8,0.0,14.7,1012.6,Partly Cloudy
2024-10-06,Chennai,22.0,88.3,0.0,6.6,1013.3,Cloudy
2024-10-07,Chennai,22.0,94.5,0.0,6.3,1018.2,Cloudy
2024-10-08,Chennai,22.0,59.4,0.0,11.9,997.6,Partly Cloudy
2024-10-09,Chennai,22.0,75.2,0.0,7.2,1023.9,Partly Cloudy
2024-10-10,Chennai,22.0,67.9,0.0,8.1,1016.0,Clear
2024-10-11,Chennai,22.0,70.7,0.0,12.8,1001.5,Partly Cloudy
2024-10-12,Chennai,22.0,69.2,0.0,12.1,1025.7,Partly Cloudy
2024-10-13,Chennai,22.0,85.4,0.0,6.1,1025.2,Cloudy
2024-10-14,Chennai,25.2,72.8,0.0,11.1,1010.5,Partly Cloudy
2024-10-15,Chennai,24.4,61.9,0.0,8.1,1007.3,Clear
2024-10-16,Chennai,24.6,64.9,0.0,8.2,1017.2,Partly Cloudy
2024-10-17,Chennai,22.0,55.2,0.0,9.9,989.6,Clear
2024-10-18,Chennai,22.0,69.0,0.0,8.6,1008.1,Partly Cloudy
2024-10-19,Chennai,22.2,84.7,0.0,8.1,999.8,Cloudy
2024-10-20,Chennai,22.0,82.3,0.0,14.6,1005.3,Foggy
2024-10-21,Chennai,22.0,77.8,11.9,11.3,1018.0,Thunderstorm
2024-10-22,Chennai,22.0,87.4,0.0,6.5,1030.8,Foggy
2024-10-23,Chennai,22.0,86.3,0.0,10.9,1017.4,Foggy
2024-10-24,Chennai,22.0,74.3,0.0,10.8,1018.9,Partly Cloudy
2024-10-25,Chennai,22.0,68.4,0.0,7.9,996.2,Partly Cloudy
2024-10-26,Chennai,22.0,82.1,0.0,10.0,1031.7,Cloudy
2024-10-27,Chennai,28.9,68.4,0.0,9.9,1031.4,Clear
2024-10-28,Chennai,22.0,78.2,0.0,7.5,1006.9,Clear
2024-10-29,Chennai,24.0,97.2,0.0,8.0,1019.4,Foggy
2024-10-30,Chennai,25.2,66.9,0.0,5.7,1009.7,Clear
2024-10-31,Chennai,25.6,63.6,0.0,9.3,1027.0,Partly Cloudy
2024-11-01,Chennai,22.0,73.0,0.0,8.9,1013.3,Clear
2024-11-02,Chennai,22.0,67.5,0.0,12.3,997.9,Partly Cloudy
2024-11-03,Chennai,23.7,65.9,0.0,7.9,991.2,Clear
2024-11-04,Chennai,22.0,68.4,0.0,12.0,1020.2,Clear
2024-11-05,Chennai,22.0,78.1,0.0,10.7,1010.8,Partly Cloudy
2024-11-06,Chennai,24.1,68.8,0.0,9.3,1000.8,Partly Cloudy
2024-11-07,Chennai,24.2,72.8,0.0,13.4,1030.6,Clear
2024-11-08,Chennai,22.0,63.6,0.0,12.9,1006.1,Partly Cloudy
2024-11-09,Chennai,22.0,97.8,0.0,11.0,990.0,Cloudy
2024-11-10,Chennai,22.0,81.1,0.0,5.4,1002.1,Foggy
2024-11-11,Chennai,22.4,66.6,0.0,4.2,1000.2,Partly Cloudy
2024-11-12,Chennai,25.7,80.8,0.0,12.2,1018.0,Cloudy
2024-11-13,Chennai,24.8,82.4,1.3,5.7,1012.4,Cloudy
2024-11-14,Chennai,22.0,84.7,0.0,11.5,1025.7,Cloudy
2024-11-15,Chennai,25.3,62.9,10.4,8.6,1001.4,Rainy
